,precision,recall,f1-score,support
conspiracy,0.5737704918032787,0.8333333333333334,0.6796116504854368,42.0
mainstream,0.9027777777777778,0.7142857142857143,0.7975460122699387,91.0
accuracy,0.7518796992481203,0.7518796992481203,0.7518796992481203,0.7518796992481203
macro avg,0.7382741347905282,0.7738095238095238,0.7385788313776878,133.0
weighted avg,0.7988807401016202,0.7518796992481203,0.7603035822327275,133.0
