,precision,recall,f1-score,support
conspiracy,0.7307692307692307,0.5428571428571428,0.6229508196721311,35.0
mainstream,0.8504672897196262,0.9285714285714286,0.8878048780487805,98.0
accuracy,0.8270676691729323,0.8270676691729323,0.8270676691729323,0.8270676691729323
macro avg,0.7906182602444285,0.7357142857142858,0.7553778488604558,133.0
weighted avg,0.8189678005221537,0.8270676691729323,0.8181064416338727,133.0
