,precision,recall,f1-score,support
conspiracy,0.6470588235294118,0.6111111111111112,0.6285714285714287,36.0
mainstream,0.8585858585858586,0.8762886597938144,0.8673469387755102,97.0
accuracy,0.8045112781954887,0.8045112781954887,0.8045112781954887,0.8045112781954887
macro avg,0.7528223410576351,0.7436998854524628,0.7479591836734694,133.0
weighted avg,0.801330420525467,0.8045112781954887,0.8027159736074881,133.0
