,precision,recall,f1-score,support
conspiracy,0.45714285714285713,0.38095238095238093,0.4155844155844156,42.0
mainstream,0.7346938775510204,0.7912087912087912,0.7619047619047619,91.0
accuracy,0.6616541353383458,0.6616541353383458,0.6616541353383458,0.6616541353383458
macro avg,0.5959183673469388,0.586080586080586,0.5887445887445888,133.0
weighted avg,0.6470461868958111,0.6616541353383458,0.6525404420141262,133.0
