,precision,recall,f1-score,support
conspiracy,0.4426229508196721,0.7714285714285715,0.5625,35.0
mainstream,0.8888888888888888,0.6530612244897959,0.7529411764705882,98.0
accuracy,0.6842105263157895,0.6842105263157895,0.6842105263157895,0.6842105263157895
macro avg,0.6657559198542805,0.7122448979591837,0.6577205882352941,133.0
weighted avg,0.7714504841338318,0.6842105263157895,0.7028250773993807,133.0
