,precision,recall,f1-score,support
conspiracy,0.46153846153846156,0.5806451612903226,0.5142857142857143,31.0
mainstream,0.8617021276595744,0.7941176470588235,0.8265306122448979,102.0
accuracy,0.7443609022556391,0.7443609022556391,0.7443609022556391,0.7443609022556391
macro avg,0.6616202945990179,0.687381404174573,0.6704081632653061,133.0
weighted avg,0.7684308972102926,0.7443609022556391,0.7537517262544114,133.0
