,precision,recall,f1-score,support
conspiracy,0.43333333333333335,0.37142857142857144,0.4,35.0
mainstream,0.7864077669902912,0.826530612244898,0.8059701492537313,98.0
accuracy,0.706766917293233,0.706766917293233,0.706766917293233,0.706766917293233
macro avg,0.6098705501618122,0.5989795918367347,0.6029850746268657,133.0
weighted avg,0.6934934423437235,0.706766917293233,0.6991358994501178,133.0
