,precision,recall,f1-score,support
conspiracy,0.6785714285714286,0.5757575757575758,0.6229508196721312,33.0
mainstream,0.8666666666666667,0.91,0.8878048780487805,100.0
accuracy,0.8270676691729323,0.8270676691729323,0.8270676691729323,0.8270676691729323
macro avg,0.7726190476190476,0.7428787878787879,0.7553778488604559,133.0
weighted avg,0.8199964196204798,0.8270676691729323,0.8220892094290104,133.0
