,precision,recall,f1-score,support
conspiracy,0.35555555555555557,0.5161290322580645,0.42105263157894735,31.0
mainstream,0.8295454545454546,0.7156862745098039,0.7684210526315789,102.0
accuracy,0.6691729323308271,0.6691729323308271,0.6691729323308271,0.6691729323308271
macro avg,0.5925505050505051,0.6159076533839343,0.5947368421052631,133.0
weighted avg,0.7190666059087113,0.6691729323308271,0.6874554808072814,133.0
