,precision,recall,f1-score,support
conspiracy,0.36904761904761907,0.8857142857142857,0.5210084033613446,70.0
mainstream,0.9215686274509803,0.47,0.6225165562913907,200.0
accuracy,0.5777777777777777,0.5777777777777777,0.5777777777777777,0.5777777777777777
macro avg,0.6453081232492996,0.6778571428571428,0.5717624798263676,270.0
weighted avg,0.778322440087146,0.5777777777777777,0.5961996277539713,270.0
