,precision,recall,f1-score,support
conspiracy,0.5168539325842697,0.6571428571428571,0.5786163522012578,70.0
mainstream,0.8674033149171271,0.785,0.8241469816272965,200.0
accuracy,0.7518518518518519,0.7518518518518519,0.7518518518518519,0.7518518518518519
macro avg,0.6921286237506984,0.7210714285714286,0.7013816669142772,270.0
weighted avg,0.7765201417197196,0.7518518518518519,0.760490892516842,270.0
