,precision,recall,f1-score,support
conspiracy,0.3643410852713178,0.7704918032786885,0.49473684210526314,61.0
mainstream,0.900709219858156,0.6076555023923444,0.7257142857142855,209.0
accuracy,0.6444444444444445,0.6444444444444445,0.6444444444444445,0.6444444444444445
macro avg,0.6325251525647368,0.6890736528355165,0.6102255639097743,270.0
weighted avg,0.7795297524144629,0.6444444444444445,0.6735304928989139,270.0
