,precision,recall,f1-score,support
conspiracy,0.4380952380952381,0.696969696969697,0.5380116959064327,66.0
mainstream,0.8787878787878788,0.7107843137254902,0.7859078590785908,204.0
accuracy,0.7074074074074074,0.7074074074074074,0.7074074074074074,0.7074074074074074
macro avg,0.6584415584415584,0.7038770053475936,0.6619597774925118,270.0
weighted avg,0.7710630110630111,0.7074074074074074,0.7253110191920634,270.0
