,precision,recall,f1-score,support
conspiracy,0.5376344086021505,0.8064516129032258,0.6451612903225806,62.0
mainstream,0.9322033898305084,0.7932692307692307,0.8571428571428572,208.0
accuracy,0.7962962962962963,0.7962962962962963,0.7962962962962963,0.7962962962962963
macro avg,0.7349188992163295,0.7998604218362282,0.7511520737327189,270.0
weighted avg,0.8415986608077002,0.7962962962962963,0.8084656084656086,270.0
