,precision,recall,f1-score,support
conspiracy,0.8771929824561403,0.7575757575757576,0.8130081300813008,66.0
mainstream,0.9248826291079812,0.9656862745098039,0.9448441247002399,204.0
accuracy,0.9148148148148149,0.9148148148148149,0.9148148148148149,0.9148148148148149
macro avg,0.9010378057820607,0.8616310160427807,0.8789261273907704,270.0
weighted avg,0.9132251599264201,0.9148148148148149,0.9126175482378326,270.0
