,precision,recall,f1-score,support
conspiracy,0.7419354838709677,0.696969696969697,0.71875,66.0
mainstream,0.9038461538461539,0.9215686274509803,0.9126213592233009,204.0
accuracy,0.8666666666666667,0.8666666666666667,0.8666666666666667,0.8666666666666667
macro avg,0.8228908188585609,0.8092691622103387,0.8156856796116505,270.0
weighted avg,0.8642679900744417,0.8666666666666667,0.8652305825242718,270.0
