,precision,recall,f1-score,support
conspiracy,0.7272727272727273,0.6557377049180327,0.689655172413793,61.0
mainstream,0.9023255813953488,0.9282296650717703,0.9150943396226415,209.0
accuracy,0.8666666666666667,0.8666666666666667,0.8666666666666667,0.8666666666666667
macro avg,0.814799154334038,0.7919836849949016,0.8023747560182173,270.0
weighted avg,0.8627766032417196,0.8666666666666667,0.8641617870310128,270.0
