,precision,recall,f1-score,support
conspiracy,0.5263157894736842,0.7575757575757576,0.6211180124223601,66.0
mainstream,0.9085714285714286,0.7794117647058824,0.8390501319261213,204.0
accuracy,0.774074074074074,0.774074074074074,0.774074074074074,0.774074074074074
macro avg,0.7174436090225564,0.76849376114082,0.7300840721742408,270.0
weighted avg,0.8151311612364244,0.774074074074074,0.7857778360474241,270.0
