,precision,recall,f1-score,support
conspiracy,0.4868421052631579,0.5606060606060606,0.5211267605633803,66.0
mainstream,0.8505154639175257,0.8088235294117647,0.8291457286432161,204.0
accuracy,0.7481481481481481,0.7481481481481481,0.7481481481481481,0.7481481481481481
macro avg,0.6686787845903418,0.6847147950089126,0.6751362446032982,270.0
weighted avg,0.7616175318020137,0.7481481481481481,0.7538522031125895,270.0
