,precision,recall,f1-score,support
conspiracy,0.46774193548387094,0.8285714285714286,0.5979381443298969,70.0
mainstream,0.9178082191780822,0.67,0.7745664739884393,200.0
accuracy,0.7111111111111111,0.7111111111111111,0.7111111111111111,0.7111111111111111
macro avg,0.6927750773309765,0.7492857142857143,0.6862523091591681,270.0
weighted avg,0.8011243678499534,0.7111111111111111,0.7287739440769654,270.0
