,precision,recall,f1-score,support
conspiracy,0.48148148148148145,0.37142857142857144,0.41935483870967744,35.0
mainstream,0.7924528301886793,0.8571428571428571,0.8235294117647058,98.0
accuracy,0.7293233082706767,0.7293233082706767,0.7293233082706767,0.7293233082706767
macro avg,0.6369671558350803,0.6142857142857143,0.6214421252371917,133.0
weighted avg,0.7106182647394166,0.7293233082706767,0.7171676820133825,133.0
