,precision,recall,f1-score,support
conspiracy,0.7272727272727273,0.5161290322580645,0.6037735849056604,31.0
mainstream,0.8648648648648649,0.9411764705882353,0.9014084507042254,102.0
accuracy,0.8421052631578947,0.8421052631578947,0.8421052631578947,0.8421052631578947
macro avg,0.7960687960687961,0.7286527514231499,0.7525910178049429,133.0
weighted avg,0.8327945170050434,0.8421052631578947,0.8320349105556877,133.0
