,precision,recall,f1-score,support
conspiracy,0.5405405405405406,0.5714285714285714,0.5555555555555556,35.0
mainstream,0.84375,0.826530612244898,0.8350515463917526,98.0
accuracy,0.7593984962406015,0.7593984962406015,0.7593984962406015,0.7593984962406015
macro avg,0.6921452702702703,0.6989795918367347,0.695303550973654,133.0
weighted avg,0.7639580369843528,0.7593984962406015,0.7614999698559113,133.0
