,precision,recall,f1-score,support
conspiracy,0.4857142857142857,0.5151515151515151,0.5,33.0
mainstream,0.8367346938775511,0.82,0.8282828282828283,100.0
accuracy,0.7443609022556391,0.7443609022556391,0.7443609022556391,0.7443609022556391
macro avg,0.6612244897959184,0.6675757575757575,0.6641414141414141,133.0
weighted avg,0.7496394046340341,0.7443609022556391,0.7468291941976152,133.0
