,precision,recall,f1-score,support
conspiracy,0.4838709677419355,0.4838709677419355,0.4838709677419355,31.0
mainstream,0.8431372549019608,0.8431372549019608,0.8431372549019607,102.0
accuracy,0.7593984962406015,0.7593984962406015,0.7593984962406015,0.7593984962406015
macro avg,0.6635041113219482,0.6635041113219482,0.6635041113219481,133.0
weighted avg,0.7593984962406015,0.7593984962406015,0.7593984962406014,133.0
