,precision,recall,f1-score,support
conspiracy,0.46875,0.4166666666666667,0.4411764705882353,36.0
mainstream,0.7920792079207921,0.8247422680412371,0.8080808080808082,97.0
accuracy,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143
macro avg,0.6304146039603961,0.6207044673539519,0.6246286393345217,133.0
weighted avg,0.7045615275813295,0.7142857142857143,0.7087683558271793,133.0
