,precision,recall,f1-score,support
conspiracy,0.4153846153846154,0.7714285714285715,0.54,35.0
mainstream,0.8823529411764706,0.6122448979591837,0.7228915662650602,98.0
accuracy,0.6541353383458647,0.6541353383458647,0.6541353383458647,0.6541353383458647
macro avg,0.648868778280543,0.6918367346938776,0.6314457831325302,133.0
weighted avg,0.7594665396522983,0.6541353383458647,0.6747622067216233,133.0
