,precision,recall,f1-score,support
conspiracy,0.7,0.7777777777777778,0.7368421052631577,36.0
mainstream,0.9139784946236559,0.8762886597938144,0.894736842105263,97.0
accuracy,0.849624060150376,0.849624060150376,0.849624060150376,0.849624060150376
macro avg,0.8069892473118279,0.827033218785796,0.8157894736842104,133.0
weighted avg,0.856059503597704,0.849624060150376,0.8519984170953698,133.0
