,precision,recall,f1-score,support
conspiracy,0.6329113924050633,0.8064516129032258,0.7092198581560284,62.0
mainstream,0.93717277486911,0.8605769230769231,0.8972431077694237,208.0
accuracy,0.8481481481481481,0.8481481481481481,0.8481481481481481,0.8481481481481481
macro avg,0.7850420836370866,0.8335142679900744,0.8032314829627261,270.0
weighted avg,0.8673053463032918,0.8481481481481481,0.8540673985989403,270.0
