,precision,recall,f1-score,support
conspiracy,0.8888888888888888,0.6857142857142857,0.7741935483870968,35.0
mainstream,0.8962264150943396,0.9693877551020408,0.9313725490196079,98.0
accuracy,0.8947368421052632,0.8947368421052632,0.8947368421052632,0.8947368421052632
macro avg,0.8925576519916143,0.8275510204081633,0.8527830487033523,133.0
weighted avg,0.8942954871455369,0.8947368421052632,0.8900096541163155,133.0
