,precision,recall,f1-score,support
conspiracy,0.38636363636363635,0.5483870967741935,0.4533333333333333,31.0
mainstream,0.8426966292134831,0.7352941176470589,0.7853403141361257,102.0
accuracy,0.6917293233082706,0.6917293233082706,0.6917293233082706,0.6917293233082706
macro avg,0.6145301327885597,0.6418406072106262,0.6193368237347295,133.0
weighted avg,0.7363333000529925,0.6917293233082706,0.7079552283850988,133.0
