,precision,recall,f1-score,support
conspiracy,0.6153846153846154,0.6857142857142857,0.6486486486486486,35.0
mainstream,0.8829787234042553,0.8469387755102041,0.8645833333333334,98.0
accuracy,0.8045112781954887,0.8045112781954887,0.8045112781954887,0.8045112781954887
macro avg,0.7491816693944353,0.7663265306122449,0.756615990990991,133.0
weighted avg,0.8125592212938239,0.8045112781954887,0.8077584163110478,133.0
