,precision,recall,f1-score,support
conspiracy,0.4827586206896552,0.4,0.43750000000000006,35.0
mainstream,0.7980769230769231,0.8469387755102041,0.821782178217822,98.0
accuracy,0.7293233082706767,0.7293233082706767,0.7293233082706767,0.7293233082706767
macro avg,0.6404177718832892,0.6234693877551021,0.629641089108911,133.0
weighted avg,0.7150984224486947,0.7293233082706767,0.7206552892131319,133.0
