,precision,recall,f1-score,support
conspiracy,0.75,0.5714285714285714,0.6486486486486486,42.0
mainstream,0.8217821782178217,0.9120879120879121,0.8645833333333333,91.0
accuracy,0.8045112781954887,0.8045112781954887,0.8045112781954887,0.8045112781954887
macro avg,0.7858910891089108,0.7417582417582418,0.7566159909909909,133.0
weighted avg,0.7991141219385096,0.8045112781954887,0.7963934329065907,133.0
