,precision,recall,f1-score,support
conspiracy,0.5434782608695652,0.7142857142857143,0.617283950617284,35.0
mainstream,0.8850574712643678,0.7857142857142857,0.8324324324324324,98.0
accuracy,0.7669172932330827,0.7669172932330827,0.7669172932330827,0.7669172932330827
macro avg,0.7142678660669666,0.75,0.7248581915248582,133.0
weighted avg,0.7951682053709987,0.7669172932330827,0.7758144109021302,133.0
