,precision,recall,f1-score,support
conspiracy,0.7391304347826086,0.5483870967741935,0.6296296296296297,31.0
mainstream,0.8727272727272727,0.9411764705882353,0.9056603773584905,102.0
accuracy,0.849624060150376,0.849624060150376,0.849624060150376,0.849624060150376
macro avg,0.8059288537549407,0.7447817836812144,0.7676450034940601,133.0
weighted avg,0.8415881601236291,0.849624060150376,0.8413223835269514,133.0
