,precision,recall,f1-score,support
conspiracy,0.7714285714285715,0.6428571428571429,0.7012987012987013,42.0
mainstream,0.8469387755102041,0.9120879120879121,0.8783068783068784,91.0
accuracy,0.8270676691729323,0.8270676691729323,0.8270676691729323,0.8270676691729323
macro avg,0.8091836734693878,0.7774725274725275,0.7898027898027898,133.0
weighted avg,0.8230934479054779,0.8270676691729323,0.8224095592516646,133.0
