,precision,recall,f1-score,support
conspiracy,0.5208333333333334,0.7575757575757576,0.617283950617284,33.0
mainstream,0.9058823529411765,0.77,0.8324324324324326,100.0
accuracy,0.7669172932330827,0.7669172932330827,0.7669172932330827,0.7669172932330827
macro avg,0.7133578431372549,0.7637878787878788,0.7248581915248583,133.0
weighted avg,0.8103438743918621,0.7669172932330827,0.7790497264181476,133.0
