,precision,recall,f1-score,support
conspiracy,0.7419354838709677,0.696969696969697,0.71875,33.0
mainstream,0.9019607843137255,0.92,0.9108910891089109,100.0
accuracy,0.8646616541353384,0.8646616541353384,0.8646616541353384,0.8646616541353384
macro avg,0.8219481340923467,0.8084848484848486,0.8148205445544554,133.0
weighted avg,0.8622552586399586,0.8646616541353384,0.8632169842924142,133.0
