,precision,recall,f1-score,support
conspiracy,0.8387096774193549,0.6190476190476191,0.7123287671232876,42.0
mainstream,0.8431372549019608,0.945054945054945,0.8911917098445596,91.0
accuracy,0.8421052631578947,0.8421052631578947,0.8421052631578947,0.8421052631578947
macro avg,0.8409234661606578,0.782051282051282,0.8017602384839236,133.0
weighted avg,0.8417390725390325,0.8421052631578947,0.8347086753010001,133.0
