,precision,recall,f1-score,support
conspiracy,0.3522727272727273,0.8611111111111112,0.5,36.0
mainstream,0.8888888888888888,0.41237113402061853,0.5633802816901409,97.0
accuracy,0.5338345864661654,0.5338345864661654,0.5338345864661654,0.5338345864661654
macro avg,0.6205808080808081,0.6367411225658648,0.5316901408450705,133.0
weighted avg,0.7436394015341383,0.5338345864661654,0.546224716721381,133.0
