,precision,recall,f1-score,support
conspiracy,0.6818181818181818,0.8333333333333334,0.7499999999999999,36.0
mainstream,0.9325842696629213,0.8556701030927835,0.8924731182795699,97.0
accuracy,0.849624060150376,0.849624060150376,0.849624060150376,0.849624060150376
macro avg,0.8072012257405515,0.8445017182130584,0.8212365591397849,133.0
weighted avg,0.8647077346072023,0.849624060150376,0.8539089659632952,133.0
