,precision,recall,f1-score,support
conspiracy,0.6363636363636364,0.6,0.6176470588235293,35.0
mainstream,0.86,0.8775510204081632,0.8686868686868686,98.0
accuracy,0.8045112781954887,0.8045112781954887,0.8045112781954887,0.8045112781954887
macro avg,0.7481818181818182,0.7387755102040816,0.743166963755199,133.0
weighted avg,0.8011483253588517,0.8045112781954887,0.8026237608280951,133.0
