,precision,recall,f1-score,support
conspiracy,0.8214285714285714,0.7419354838709677,0.7796610169491526,31.0
mainstream,0.9238095238095239,0.9509803921568627,0.9371980676328502,102.0
accuracy,0.9022556390977443,0.9022556390977443,0.9022556390977443,0.9022556390977443
macro avg,0.8726190476190476,0.8464579380139152,0.8584295422910013,133.0
weighted avg,0.8999462943071965,0.9022556390977443,0.9004789054434169,133.0
