,precision,recall,f1-score,support
conspiracy,0.6666666666666666,0.5454545454545454,0.6,33.0
mainstream,0.8584905660377359,0.91,0.883495145631068,100.0
accuracy,0.8195488721804511,0.8195488721804511,0.8195488721804511,0.8195488721804511
macro avg,0.7625786163522013,0.7277272727272728,0.741747572815534,133.0
weighted avg,0.8108951624343879,0.8195488721804511,0.8131542448353895,133.0
