,Specs,Score
2939,by the,25.856124344285067
5473,following,25.855846396159905
13531,the chinese,25.80771250050482
7109,in order to,25.743215639214505
10798,president trump,25.57884947123678
9938,on this,25.525143942552056
3293,chicago,25.516890096165447
8849,million doses,25.516890096165447
16442,water,25.51470246756169
3150,cause of,25.48323708092702
9448,occurred,25.48323708092702
10591,plan,25.377604440110993
10855,pro,25.26098967080918
11008,proven,25.248034200855024
11071,push,25.22321058026451
4083,dare,25.213782617292704
10630,pm and,25.213782617292704
14314,the truth is,25.213782617292704
13638,the disease,25.203775784049768
17332,zero,25.1910357758944
4560,document,25.03076628639853
6663,hpv vaccines,25.03076628639853
9699,of swine,25.03076628639853
15972,vaccine injuries,25.03076628639853
3608,completely,24.996234905872647
12969,t cells,24.914572864321606
8539,man,24.898233776599128
140,2,24.81936651770782
8610,mass vaccination,24.65394968207538
14152,the report,24.577420685517133
3426,clearly,24.51000610458299
5365,film,24.49941465927952
176,2008,24.42404500706577
2241,autism,24.404198175493796
3006,can and,24.364214874602634
3696,congressman,24.364214874602634
5987,goes on,24.364214874602634
7355,industry is,24.364214874602634
7430,information that is,24.364214874602634
8185,laws to,24.364214874602634
9832,off with,24.364214874602634
11972,scandal,24.364214874602634
8596,market,24.30314642481447
5359,filed,24.276611460741066
6662,hpv vaccine,24.26716597667007
4404,directly,24.260221890162637
17314,your doctor,24.188715924794664
5664,formulations,24.139274070087044
15537,truly,24.139274070087044
15722,up,24.081149083107757
2629,believes,24.075140812946554
13509,the cdc and,24.03720419097434
13361,that vaccines are,23.96726657296867
9963,one,23.945665325050214
11219,realm,23.91544288607215
15971,vaccine ingredients,23.91544288607215
16648,what is true,23.91544288607215
3025,can i,23.854869627554635
3000,camps,23.82877071926798
6502,hidden,23.82877071926798
10980,protection,23.80867733859519
1142,all the,23.779787091243808
9114,nation,23.744300504064324
2178,at the cdc,23.726009326703757
3018,can follow,23.726009326703757
10949,promotion,23.726009326703757
15768,urine,23.726009326703757
7423,information center,23.714017850446268
10124,organic,23.714017850446268
10183,our goal,23.714017850446268
15064,to free,23.714017850446268
15970,vaccine information center,23.714017850446268
908,added to,23.64194104852621
7608,is actually,23.64194104852621
1693,and your,23.625638717891025
3803,control,23.615697842777195
1761,any,23.6107570792718
7458,injuries,23.569522988074702
