,Specs,Score
17406,wars and,19.04993634839433
15587,the u,19.04161826531125
2466,authority,18.988718602655837
13410,smoking,18.968541142576946
17305,waking,18.968541142576946
15424,the risk,18.96546098529025
8521,it doesn,18.955927613919915
8522,it doesn t,18.955927613919915
13001,science is,18.955927613919915
1011,actually,18.932936511182007
12186,reduction,18.872531449744393
3734,climate change on,18.864583142267016
2983,bush,18.85913051691973
7999,independent,18.85913051691973
5277,emergency,18.843878318452667
7429,idea,18.840002833730846
502,a false,18.80886989239694
1157,agendas,18.80886989239694
2186,article is,18.80886989239694
6708,greed,18.80886989239694
7811,in short,18.80886989239694
9971,news media,18.80886989239694
11109,paradigm,18.80886989239694
16290,to donate,18.80886989239694
17559,we find,18.80886989239694
18199,would reach,18.80886989239694
850,about the world,18.807262706830564
2235,as not,18.807262706830564
3624,circulating,18.807262706830564
4935,do not know,18.807262706830564
6593,global warming climate,18.807262706830564
8399,is quite,18.807262706830564
8650,jail,18.807262706830564
8684,joke,18.807262706830564
10150,ny,18.807262706830564
12929,saving the,18.807262706830564
13546,sovereignty,18.807262706830564
15739,them out,18.807262706830564
16888,truth is,18.807262706830564
2568,basically,18.782575301180007
9472,mention,18.782575301180007
11833,promises,18.782575301180007
14170,tell,18.65540010670376
17622,wearing,18.655023423691805
14073,tackling,18.646747113136705
5753,exxon,18.573216520650814
