,precision,recall,f1-score,support
conspiracy,0.7027027027027027,0.7222222222222222,0.7123287671232876,36.0
mainstream,0.8958333333333334,0.8865979381443299,0.8911917098445595,97.0
accuracy,0.8421052631578947,0.8421052631578947,0.8421052631578947,0.8421052631578947
macro avg,0.7992680180180181,0.8044100801832761,0.8017602384839235,133.0
weighted avg,0.8435573731626363,0.8421052631578947,0.8427776802357941,133.0
