,precision,recall,f1-score,support
conspiracy,0.5263157894736842,0.6060606060606061,0.5633802816901409,33.0
mainstream,0.8631578947368421,0.82,0.8410256410256411,100.0
accuracy,0.7669172932330827,0.7669172932330827,0.7669172932330827,0.7669172932330827
macro avg,0.6947368421052631,0.713030303030303,0.7022029613578911,133.0
weighted avg,0.7795805302730511,0.7669172932330827,0.7721361909649531,133.0
