,precision,recall,f1-score,support
conspiracy,0.4225352112676056,0.8571428571428571,0.5660377358490566,35.0
mainstream,0.9193548387096774,0.5816326530612245,0.7124999999999999,98.0
accuracy,0.6541353383458647,0.6541353383458647,0.6541353383458647,0.6541353383458647
macro avg,0.6709450249886415,0.7193877551020408,0.6392688679245282,133.0
weighted avg,0.7886128314880795,0.6541353383458647,0.6739572989076463,133.0
