,precision,recall,f1-score,support
conspiracy,0.6666666666666666,0.5161290322580645,0.5818181818181819,31.0
mainstream,0.8623853211009175,0.9215686274509803,0.8909952606635071,102.0
accuracy,0.8270676691729323,0.8270676691729323,0.8270676691729323,0.8270676691729323
macro avg,0.764525993883792,0.7188488298545224,0.7364067212408445,133.0
weighted avg,0.8167666873606034,0.8270676691729323,0.8189314302559502,133.0
