,precision,recall,f1-score,support
conspiracy,0.5172413793103449,0.42857142857142855,0.46875000000000006,35.0
mainstream,0.8076923076923077,0.8571428571428571,0.8316831683168318,98.0
accuracy,0.7443609022556391,0.7443609022556391,0.7443609022556391,0.7443609022556391
macro avg,0.6624668435013263,0.6428571428571428,0.6502165841584159,133.0
weighted avg,0.731257852854949,0.7443609022556391,0.7361744398124024,133.0
