,precision,recall,f1-score,support
conspiracy,0.55,0.7096774193548387,0.619718309859155,31.0
mainstream,0.9032258064516129,0.8235294117647058,0.8615384615384616,102.0
accuracy,0.7969924812030075,0.7969924812030075,0.7969924812030075,0.7969924812030075
macro avg,0.7266129032258064,0.7666034155597723,0.7406283856988083,133.0
weighted avg,0.8208949793839437,0.7969924812030075,0.8051743660342623,133.0
