,precision,recall,f1-score,support
conspiracy,0.575,0.696969696969697,0.6301369863013698,33.0
mainstream,0.8924731182795699,0.83,0.8601036269430051,100.0
accuracy,0.7969924812030075,0.7969924812030075,0.7969924812030075,0.7969924812030075
macro avg,0.7337365591397849,0.7634848484848484,0.7451203066221874,133.0
weighted avg,0.813701592691406,0.7969924812030075,0.8030442349041031,133.0
