,precision,recall,f1-score,support
conspiracy,0.36538461538461536,0.6129032258064516,0.45783132530120485,31.0
mainstream,0.8518518518518519,0.6764705882352942,0.7540983606557378,102.0
accuracy,0.6616541353383458,0.6616541353383458,0.6616541353383458,0.6616541353383458
macro avg,0.6086182336182336,0.644686907020873,0.6059648429784713,133.0
weighted avg,0.7384647516226464,0.6616541353383458,0.6850436381294932,133.0
