,precision,recall,f1-score,support
conspiracy,0.3469387755102041,0.5483870967741935,0.425,31.0
mainstream,0.8333333333333334,0.6862745098039216,0.7526881720430109,102.0
accuracy,0.6541353383458647,0.6541353383458647,0.6541353383458647,0.6541353383458647
macro avg,0.5901360544217688,0.6173308032890575,0.5888440860215054,133.0
weighted avg,0.7199631732392205,0.6541353383458647,0.6763097259277225,133.0
