,precision,recall,f1-score,support
conspiracy,0.8333333333333334,0.7142857142857143,0.7692307692307692,42.0
mainstream,0.8762886597938144,0.9340659340659341,0.9042553191489361,91.0
accuracy,0.8646616541353384,0.8646616541353384,0.8646616541353384,0.8646616541353384
macro avg,0.854810996563574,0.8241758241758241,0.8367430441898527,133.0
weighted avg,0.8627238198589257,0.8646616541353384,0.8616159875958307,133.0
