,precision,recall,f1-score,support
conspiracy,0.5306122448979592,0.7878787878787878,0.6341463414634148,33.0
mainstream,0.9166666666666666,0.77,0.8369565217391305,100.0
accuracy,0.7744360902255639,0.7744360902255639,0.7744360902255639,0.7744360902255639
macro avg,0.7236394557823129,0.7789393939393939,0.7355514316012726,133.0
weighted avg,0.8208787274308219,0.7744360902255639,0.7866351988135769,133.0
