,precision,recall,f1-score,support
conspiracy,0.34782608695652173,0.8888888888888888,0.5,36.0
mainstream,0.9024390243902439,0.38144329896907214,0.536231884057971,97.0
accuracy,0.518796992481203,0.518796992481203,0.518796992481203,0.518796992481203
macro avg,0.6251325556733829,0.6351660939289805,0.5181159420289855,133.0
weighted avg,0.7523182292954018,0.518796992481203,0.526424757546039,133.0
