,precision,recall,f1-score,support
conspiracy,0.5416666666666666,0.7878787878787878,0.6419753086419753,33.0
mainstream,0.9176470588235294,0.78,0.8432432432432432,100.0
accuracy,0.7819548872180451,0.7819548872180451,0.7819548872180451,0.7819548872180451
macro avg,0.729656862745098,0.7839393939393939,0.7426092759426093,133.0
weighted avg,0.824358690844759,0.7819548872180451,0.793304582778267,133.0
