,precision,recall,f1-score,support
conspiracy,0.6190476190476191,0.41935483870967744,0.5,31.0
mainstream,0.8392857142857143,0.9215686274509803,0.8785046728971961,102.0
accuracy,0.8045112781954887,0.8045112781954887,0.8045112781954887,0.8045112781954887
macro avg,0.7291666666666667,0.6704617330803289,0.6892523364485981,133.0
weighted avg,0.787952022914429,0.8045112781954887,0.790281779214391,133.0
