,precision,recall,f1-score,support
conspiracy,0.46808510638297873,0.6666666666666666,0.55,33.0
mainstream,0.872093023255814,0.75,0.8064516129032259,100.0
accuracy,0.7293233082706767,0.7293233082706767,0.7293233082706767,0.7293233082706767
macro avg,0.6700890648193963,0.7083333333333333,0.6782258064516129,133.0
weighted avg,0.7718504574151855,0.7293233082706767,0.7428207615813729,133.0
