,precision,recall,f1-score,support
conspiracy,0.7352941176470589,0.6944444444444444,0.7142857142857144,36.0
mainstream,0.8888888888888888,0.9072164948453608,0.8979591836734694,97.0
accuracy,0.849624060150376,0.849624060150376,0.849624060150376,0.849624060150376
macro avg,0.8120915032679739,0.8008304696449027,0.806122448979592,133.0
weighted avg,0.8473143643422281,0.849624060150376,0.8482430566211449,133.0
