,precision,recall,f1-score,support
conspiracy,0.7142857142857143,0.6060606060606061,0.6557377049180327,33.0
mainstream,0.8761904761904762,0.92,0.8975609756097561,100.0
accuracy,0.8421052631578947,0.8421052631578947,0.8421052631578947,0.8421052631578947
macro avg,0.7952380952380953,0.7630303030303031,0.7766493402638944,133.0
weighted avg,0.8360186179735052,0.8421052631578947,0.8375597129569226,133.0
